PLUS_MINUS,game,handicap,odds,name,description,first,hit
-8,2024-01-14 Denver Nuggets,-7.5,88.49557522123894,Denver Nuggets,Spread Betting,0.0,1.0
32,2024-01-13 Houston Rockets,15.0,89.28571428571429,Houston Rockets,Spread Betting,1.0,0.0
32,2024-01-13 Houston Rockets,14.5,92.5925925925926,Houston Rockets,Spread Betting,0.0,0.0
-32,2024-01-13 Boston Celtics,-15.0,92.5925925925926,Boston Celtics,Spread Betting,1.0,1.0
-32,2024-01-13 Boston Celtics,-16.5,86.95652173913044,Boston Celtics,Spread Betting,0.0,1.0
28,2024-01-13 Atlanta Hawks,-8.0,92.5925925925926,Atlanta Hawks,Spread Betting,1.0,0.0
28,2024-01-13 Atlanta Hawks,-0.5,98.0392156862745,Atlanta Hawks,Spread Betting,0.0,0.0
-28,2024-01-13 Washington Wizards,8.0,89.28571428571429,Washington Wizards,Spread Betting,1.0,1.0
-28,2024-01-13 Washington Wizards,-2.5,87.71929824561403,Washington Wizards,Spread Betting,0.0,1.0
-12,2024-01-13 New York Knicks,-10.5,90.9090909090909,New York Knicks,Spread Betting,1.0,1.0
-12,2024-01-13 New York Knicks,-4.5,84.7457627118644,New York Knicks,Spread Betting,0.0,1.0
12,2024-01-13 Memphis Grizzlies,10.5,90.9090909090909,Memphis Grizzlies,Spread Betting,1.0,0.0
12,2024-01-13 Memphis Grizzlies,3.5,100.0,Memphis Grizzlies,Spread Betting,0.0,0.0
-11,2024-01-13 Milwaukee Bucks,-13.5,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0,0.0
-11,2024-01-13 Milwaukee Bucks,-7.5,98.0392156862745,Milwaukee Bucks,Spread Betting,0.0,1.0
11,2024-01-13 Golden State Warriors,13.5,90.9090909090909,Golden State Warriors,Spread Betting,1.0,1.0
11,2024-01-13 Golden State Warriors,7.5,78.125,Golden State Warriors,Spread Betting,0.0,0.0
12,2024-01-13 Orlando Magic,11.0,92.5925925925926,Orlando Magic,Spread Betting,1.0,0.0
12,2024-01-13 Orlando Magic,13.5,72.46376811594203,Orlando Magic,Spread Betting,0.0,1.0
-12,2024-01-13 Oklahoma City Thunder,-11.5,90.9090909090909,Oklahoma City Thunder,Spread Betting,1.0,1.0
-12,2024-01-13 Oklahoma City Thunder,-15.5,108.0,Oklahoma City Thunder,Spread Betting,0.0,0.0
-10,2024-01-13 New Orleans Pelicans,6.0,89.28571428571429,New Orleans Pelicans,Spread Betting,1.0,1.0
-10,2024-01-13 New Orleans Pelicans,6.5,100.0,New Orleans Pelicans,Spread Betting,0.0,1.0
6,2024-01-13 San Antonio Spurs,6.5,90.9090909090909,San Antonio Spurs,Spread Betting,1.0,1.0
6,2024-01-13 San Antonio Spurs,9.5,81.9672131147541,San Antonio Spurs,Spread Betting,0.0,1.0
-6,2024-01-13 Chicago Bulls,-6.5,90.9090909090909,Chicago Bulls,Spread Betting,1.0,0.0
-6,2024-01-13 Chicago Bulls,-9.5,94.33962264150944,Chicago Bulls,Spread Betting,0.0,0.0
-7,2024-01-13 Utah Jazz,-3.0,90.9090909090909,Utah Jazz,Spread Betting,1.0,1.0
-7,2024-01-13 Utah Jazz,1.5,84.7457627118644,Utah Jazz,Spread Betting,0.0,1.0
7,2024-01-13 Los Angeles Lakers,2.5,89.28571428571429,Los Angeles Lakers,Spread Betting,1.0,0.0
7,2024-01-13 Los Angeles Lakers,-1.5,90.9090909090909,Los Angeles Lakers,Spread Betting,0.0,0.0
10,2024-01-13 Dallas Mavericks,-6.0,92.5925925925926,Dallas Mavericks,Spread Betting,1.0,0.0
10,2024-01-13 Dallas Mavericks,-6.5,76.92307692307693,Dallas Mavericks,Spread Betting,0.0,0.0
18,2024-01-12 Atlanta Hawks,-6.0,90.9090909090909,Atlanta Hawks,Spread Betting,1.0,0.0
18,2024-01-12 Atlanta Hawks,1.5,98.0392156862745,Atlanta Hawks,Spread Betting,0.0,0.0
-18,2024-01-12 Indiana Pacers,6.0,90.9090909090909,Indiana Pacers,Spread Betting,1.0,1.0
-18,2024-01-12 Indiana Pacers,-1.5,78.125,Indiana Pacers,Spread Betting,0.0,1.0
19,2024-01-12 Sacramento Kings,-1.0,90.9090909090909,Sacramento Kings,Spread Betting,1.0,0.0
19,2024-01-12 Sacramento Kings,12.5,110.0,Sacramento Kings,Spread Betting,0.0,0.0
-19,2024-01-12 Philadelphia 76ers,1.0,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0,1.0
-19,2024-01-12 Philadelphia 76ers,-12.5,69.44444444444444,Philadelphia 76ers,Spread Betting,0.0,1.0
2,2024-01-12 Detroit Pistons,9.0,87.71929824561403,Detroit Pistons,Spread Betting,1.0,1.0
2,2024-01-12 Detroit Pistons,4.5,108.0,Detroit Pistons,Spread Betting,0.0,1.0
9,2024-01-12 Memphis Grizzlies,8.5,94.33962264150944,Memphis Grizzlies,Spread Betting,1.0,0.0
9,2024-01-12 Memphis Grizzlies,12.5,110.0,Memphis Grizzlies,Spread Betting,0.0,1.0
23,2024-01-12 Portland Trail Blazers,16.0,89.28571428571429,Portland Trail Blazers,Spread Betting,1.0,0.0
23,2024-01-12 Portland Trail Blazers,24.5,100.0,Portland Trail Blazers,Spread Betting,0.0,1.0
-23,2024-01-12 Minnesota Timberwolves,-16.0,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0,1.0
-23,2024-01-12 Minnesota Timberwolves,-24.5,76.92307692307693,Minnesota Timberwolves,Spread Betting,0.0,0.0
3,2024-01-12 Orlando Magic,2.0,90.9090909090909,Orlando Magic,Spread Betting,1.0,0.0
3,2024-01-12 Orlando Magic,2.5,76.92307692307693,Orlando Magic,Spread Betting,0.0,0.0
-3,2024-01-12 Miami Heat,-2.0,90.9090909090909,Miami Heat,Spread Betting,1.0,1.0
-3,2024-01-12 Miami Heat,-2.5,100.0,Miami Heat,Spread Betting,0.0,1.0
9,2024-01-12 Chicago Bulls,-3.0,90.9090909090909,Chicago Bulls,Spread Betting,1.0,0.0
9,2024-01-12 Chicago Bulls,-4.5,84.7457627118644,Chicago Bulls,Spread Betting,0.0,0.0
-9,2024-01-12 Golden State Warriors,2.5,92.5925925925926,Golden State Warriors,Spread Betting,1.0,1.0
-9,2024-01-12 Golden State Warriors,4.5,90.9090909090909,Golden State Warriors,Spread Betting,0.0,1.0
36,2024-01-12 Charlotte Hornets,2.0,90.9090909090909,Charlotte Hornets,Spread Betting,1.0,0.0
36,2024-01-12 Charlotte Hornets,13.5,87.71929824561403,Charlotte Hornets,Spread Betting,0.0,0.0
-36,2024-01-12 San Antonio Spurs,-2.0,90.9090909090909,San Antonio Spurs,Spread Betting,1.0,1.0
-36,2024-01-12 San Antonio Spurs,-13.5,87.71929824561403,San Antonio Spurs,Spread Betting,0.0,1.0
32,2024-01-12 Toronto Raptors,1.0,90.9090909090909,Toronto Raptors,Spread Betting,1.0,0.0
32,2024-01-12 Toronto Raptors,7.5,98.0392156862745,Toronto Raptors,Spread Betting,0.0,0.0
-32,2024-01-12 Utah Jazz,-1.0,90.9090909090909,Utah Jazz,Spread Betting,1.0,1.0
-32,2024-01-12 Utah Jazz,-10.5,72.46376811594203,Utah Jazz,Spread Betting,0.0,1.0
12,2024-01-12 New Orleans Pelicans,5.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0,0.0
12,2024-01-12 New Orleans Pelicans,14.5,75.75757575757575,New Orleans Pelicans,Spread Betting,0.0,1.0
-12,2024-01-12 Denver Nuggets,-5.5,90.9090909090909,Denver Nuggets,Spread Betting,1.0,1.0
-12,2024-01-12 Denver Nuggets,-14.5,102.0,Denver Nuggets,Spread Betting,0.0,0.0
-2,2024-01-12 Houston Rockets,-9.0,94.33962264150944,Houston Rockets,Spread Betting,1.0,0.0
-2,2024-01-12 Houston Rockets,-4.5,71.42857142857143,Houston Rockets,Spread Betting,0.0,0.0
-9,2024-01-11 Cleveland Cavaliers,-3.5,94.33962264150944,Cleveland Cavaliers,Spread Betting,1.0,1.0
-9,2024-01-11 Cleveland Cavaliers,-16.5,100.0,Cleveland Cavaliers,Spread Betting,0.0,0.0
9,2024-01-11 Brooklyn Nets,3.5,87.71929824561403,Brooklyn Nets,Spread Betting,1.0,0.0
9,2024-01-11 Brooklyn Nets,16.5,76.92307692307693,Brooklyn Nets,Spread Betting,0.0,1.0
-33,2024-01-11 Milwaukee Bucks,-2.5,92.5925925925926,Milwaukee Bucks,Spread Betting,1.0,1.0
-33,2024-01-11 Milwaukee Bucks,-29.5,100.0,Milwaukee Bucks,Spread Betting,0.0,1.0
33,2024-01-11 Boston Celtics,2.5,89.28571428571429,Boston Celtics,Spread Betting,1.0,0.0
33,2024-01-11 Boston Celtics,29.5,76.92307692307693,Boston Celtics,Spread Betting,0.0,0.0
-62,2024-01-11 Oklahoma City Thunder,-13.5,89.28571428571429,Oklahoma City Thunder,Spread Betting,1.0,1.0
-62,2024-01-11 Oklahoma City Thunder,-36.5,98.0392156862745,Oklahoma City Thunder,Spread Betting,0.0,1.0
62,2024-01-11 Portland Trail Blazers,13.5,92.5925925925926,Portland Trail Blazers,Spread Betting,1.0,0.0
62,2024-01-11 Portland Trail Blazers,36.5,78.125,Portland Trail Blazers,Spread Betting,0.0,0.0
-4,2024-01-11 Dallas Mavericks,4.5,90.9090909090909,Dallas Mavericks,Spread Betting,1.0,1.0
-4,2024-01-11 Dallas Mavericks,-11.5,96.15384615384616,Dallas Mavericks,Spread Betting,0.0,0.0
4,2024-01-11 New York Knicks,-4.5,90.9090909090909,New York Knicks,Spread Betting,1.0,0.0
4,2024-01-11 New York Knicks,9.5,81.9672131147541,New York Knicks,Spread Betting,0.0,1.0
-18,2024-01-11 Phoenix Suns,1.0,84.7457627118644,Phoenix Suns,Spread Betting,1.0,1.0
-18,2024-01-11 Phoenix Suns,-9.5,72.46376811594203,Phoenix Suns,Spread Betting,0.0,1.0
18,2024-01-11 Los Angeles Lakers,-1.0,96.15384615384616,Los Angeles Lakers,Spread Betting,1.0,0.0
18,2024-01-11 Los Angeles Lakers,9.5,104.0,Los Angeles Lakers,Spread Betting,0.0,0.0
-8,2024-01-10 Indiana Pacers,-8.0,89.28571428571429,Indiana Pacers,Spread Betting,1.0,0.5
-8,2024-01-10 Indiana Pacers,-4.5,87.71929824561403,Indiana Pacers,Spread Betting,0.0,1.0
6,2024-01-10 Toronto Raptors,11.5,92.5925925925926,Toronto Raptors,Spread Betting,1.0,1.0
6,2024-01-10 Toronto Raptors,8.5,67.56756756756756,Toronto Raptors,Spread Betting,0.0,1.0
13,2024-01-10 Denver Nuggets,-6.5,87.71929824561403,Denver Nuggets,Spread Betting,1.0,0.0
13,2024-01-10 Denver Nuggets,2.5,72.46376811594203,Denver Nuggets,Spread Betting,0.0,0.0
-13,2024-01-10 Utah Jazz,6.5,92.5925925925926,Utah Jazz,Spread Betting,1.0,1.0
-13,2024-01-10 Utah Jazz,-6.5,104.0,Utah Jazz,Spread Betting,0.0,1.0
-36,2024-01-10 New Orleans Pelicans,-2.5,89.28571428571429,New Orleans Pelicans,Spread Betting,1.0,1.0
-36,2024-01-10 New Orleans Pelicans,-10.5,87.71929824561403,New Orleans Pelicans,Spread Betting,0.0,1.0
36,2024-01-10 Golden State Warriors,2.5,92.5925925925926,Golden State Warriors,Spread Betting,1.0,0.0
36,2024-01-10 Golden State Warriors,10.5,87.71929824561403,Golden State Warriors,Spread Betting,0.0,0.0
-5,2024-01-10 Chicago Bulls,-4.0,90.9090909090909,Chicago Bulls,Spread Betting,1.0,1.0
-5,2024-01-10 Chicago Bulls,-7.5,90.9090909090909,Chicago Bulls,Spread Betting,0.0,0.0
5,2024-01-10 Houston Rockets,4.0,90.9090909090909,Houston Rockets,Spread Betting,1.0,0.0
5,2024-01-10 Houston Rockets,6.5,72.46376811594203,Houston Rockets,Spread Betting,0.0,1.0
-7,2024-01-10 Atlanta Hawks,-1.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0,1.0
-7,2024-01-10 Atlanta Hawks,1.5,86.95652173913044,Atlanta Hawks,Spread Betting,0.0,1.0
7,2024-01-10 Philadelphia 76ers,1.5,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0,0.0
7,2024-01-10 Philadelphia 76ers,-1.5,88.49557522123894,Philadelphia 76ers,Spread Betting,0.0,0.0
-8,2024-01-10 Oklahoma City Thunder,-4.5,90.9090909090909,Oklahoma City Thunder,Spread Betting,1.0,1.0
-8,2024-01-10 Oklahoma City Thunder,-0.5,87.71929824561403,Oklahoma City Thunder,Spread Betting,0.0,1.0
8,2024-01-10 Miami Heat,4.5,90.9090909090909,Miami Heat,Spread Betting,1.0,0.0
8,2024-01-10 Miami Heat,0.5,87.71929824561403,Miami Heat,Spread Betting,0.0,0.0
7,2024-01-10 Minnesota Timberwolves,10.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0,1.0
7,2024-01-10 Minnesota Timberwolves,5.5,104.0,Minnesota Timberwolves,Spread Betting,0.0,0.0
-7,2024-01-10 Boston Celtics,-10.5,89.28571428571429,Boston Celtics,Spread Betting,1.0,0.0
-7,2024-01-10 Boston Celtics,-5.5,74.07407407407408,Boston Celtics,Spread Betting,0.0,1.0
22,2024-01-10 Detroit Pistons,3.0,90.9090909090909,Detroit Pistons,Spread Betting,1.0,0.0
22,2024-01-10 Detroit Pistons,7.5,83.33333333333334,Detroit Pistons,Spread Betting,0.0,0.0
-22,2024-01-10 San Antonio Spurs,-3.0,90.9090909090909,San Antonio Spurs,Spread Betting,1.0,1.0
-22,2024-01-10 San Antonio Spurs,-9.5,78.125,San Antonio Spurs,Spread Betting,0.0,1.0
25,2024-01-10 Charlotte Hornets,8.5,89.28571428571429,Charlotte Hornets,Spread Betting,1.0,0.0
25,2024-01-10 Charlotte Hornets,12.5,98.0392156862745,Charlotte Hornets,Spread Betting,0.0,0.0
-25,2024-01-10 Sacramento Kings,-8.5,92.5925925925926,Sacramento Kings,Spread Betting,1.0,1.0
-25,2024-01-10 Sacramento Kings,-12.5,78.125,Sacramento Kings,Spread Betting,0.0,1.0
8,2024-01-10 Washington Wizards,8.0,92.5925925925926,Washington Wizards,Spread Betting,1.0,0.5
8,2024-01-10 Washington Wizards,4.5,87.71929824561403,Washington Wizards,Spread Betting,0.0,0.0
-17,2024-01-09 Memphis Grizzlies,9.5,90.9090909090909,Memphis Grizzlies,Spread Betting,1.0,1.0
-17,2024-01-09 Memphis Grizzlies,-1.5,87.71929824561403,Memphis Grizzlies,Spread Betting,0.0,1.0
28,2024-01-09 Portland Trail Blazers,12.5,92.5925925925926,Portland Trail Blazers,Spread Betting,1.0,0.0
28,2024-01-09 Portland Trail Blazers,24.5,81.9672131147541,Portland Trail Blazers,Spread Betting,0.0,0.0
21,2024-01-09 Detroit Pistons,11.5,90.9090909090909,Detroit Pistons,Spread Betting,1.0,0.0
21,2024-01-09 Detroit Pistons,3.5,81.9672131147541,Detroit Pistons,Spread Betting,0.0,0.0
-21,2024-01-09 Sacramento Kings,-11.5,90.9090909090909,Sacramento Kings,Spread Betting,1.0,1.0
-21,2024-01-09 Sacramento Kings,-8.5,100.0,Sacramento Kings,Spread Betting,0.0,1.0
21,2024-01-09 Orlando Magic,5.5,89.28571428571429,Orlando Magic,Spread Betting,1.0,0.0
21,2024-01-09 Orlando Magic,26.5,72.46376811594203,Orlando Magic,Spread Betting,0.0,1.0
-21,2024-01-09 Minnesota Timberwolves,-5.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0,1.0
-21,2024-01-09 Minnesota Timberwolves,-22.5,81.9672131147541,Minnesota Timberwolves,Spread Betting,0.0,0.0
-28,2024-01-09 New York Knicks,-12.5,89.28571428571429,New York Knicks,Spread Betting,1.0,1.0
-28,2024-01-09 New York Knicks,-24.5,94.33962264150944,New York Knicks,Spread Betting,0.0,1.0
-1,2024-01-09 Los Angeles Lakers,-4.5,89.28571428571429,Los Angeles Lakers,Spread Betting,1.0,0.0
-1,2024-01-09 Los Angeles Lakers,-1.5,68.4931506849315,Los Angeles Lakers,Spread Betting,0.0,0.0
1,2024-01-09 Toronto Raptors,4.5,92.5925925925926,Toronto Raptors,Spread Betting,1.0,1.0
1,2024-01-09 Toronto Raptors,4.5,87.71929824561403,Toronto Raptors,Spread Betting,0.0,1.0
17,2024-01-09 Dallas Mavericks,-9.5,90.9090909090909,Dallas Mavericks,Spread Betting,1.0,0.0
17,2024-01-09 Dallas Mavericks,2.5,98.0392156862745,Dallas Mavericks,Spread Betting,0.0,0.0
7,2024-01-08 Houston Rockets,4.0,94.33962264150944,Houston Rockets,Spread Betting,1.0,0.0
7,2024-01-08 Houston Rockets,4.5,98.0392156862745,Houston Rockets,Spread Betting,0.0,0.0
-7,2024-01-08 Miami Heat,-4.0,87.71929824561403,Miami Heat,Spread Betting,1.0,1.0
-7,2024-01-08 Miami Heat,-4.5,78.125,Miami Heat,Spread Betting,0.0,1.0
27,2024-01-08 Phoenix Suns,5.0,92.5925925925926,Phoenix Suns,Spread Betting,1.0,0.0
27,2024-01-08 Phoenix Suns,9.5,76.92307692307693,Phoenix Suns,Spread Betting,0.0,0.0
16,2024-01-08 Milwaukee Bucks,-8.5,92.5925925925926,Milwaukee Bucks,Spread Betting,1.0,0.0
16,2024-01-08 Milwaukee Bucks,18.5,87.71929824561403,Milwaukee Bucks,Spread Betting,0.0,1.0
-16,2024-01-08 Utah Jazz,8.0,92.5925925925926,Utah Jazz,Spread Betting,1.0,1.0
-16,2024-01-08 Utah Jazz,-18.5,87.71929824561403,Utah Jazz,Spread Betting,0.0,0.0
-2,2024-01-08 Indiana Pacers,3.0,92.5925925925926,Indiana Pacers,Spread Betting,1.0,1.0
-2,2024-01-08 Indiana Pacers,9.5,90.9090909090909,Indiana Pacers,Spread Betting,0.0,1.0
2,2024-01-08 Boston Celtics,-3.5,92.5925925925926,Boston Celtics,Spread Betting,1.0,0.0
2,2024-01-08 Boston Celtics,-7.5,74.07407407407408,Boston Celtics,Spread Betting,0.0,0.0
-7,2024-01-08 Chicago Bulls,-7.0,94.33962264150944,Chicago Bulls,Spread Betting,1.0,0.5
-7,2024-01-08 Chicago Bulls,-9.5,106.0,Chicago Bulls,Spread Betting,0.0,0.0
7,2024-01-08 Charlotte Hornets,7.0,87.71929824561403,Charlotte Hornets,Spread Betting,1.0,0.5
7,2024-01-08 Charlotte Hornets,9.5,72.46376811594203,Charlotte Hornets,Spread Betting,0.0,1.0
8,2024-01-08 Washington Wizards,11.0,92.5925925925926,Washington Wizards,Spread Betting,1.0,1.0
8,2024-01-08 Washington Wizards,9.5,104.0,Washington Wizards,Spread Betting,0.0,1.0
-8,2024-01-08 Oklahoma City Thunder,-11.0,89.28571428571429,Oklahoma City Thunder,Spread Betting,1.0,0.0
-8,2024-01-08 Oklahoma City Thunder,-9.5,74.07407407407408,Oklahoma City Thunder,Spread Betting,0.0,0.0
17,2024-01-07 Detroit Pistons,16.0,90.9090909090909,Detroit Pistons,Spread Betting,1.0,0.0
17,2024-01-07 Detroit Pistons,16.5,88.49557522123894,Detroit Pistons,Spread Betting,0.0,0.0
-3,2024-01-07 Los Angeles Lakers,4.5,92.5925925925926,Los Angeles Lakers,Spread Betting,1.0,1.0
-3,2024-01-07 Los Angeles Lakers,4.5,86.95652173913044,Los Angeles Lakers,Spread Betting,0.0,1.0
15,2024-01-07 Golden State Warriors,-2.5,92.5925925925926,Golden State Warriors,Spread Betting,1.0,0.0
15,2024-01-07 Golden State Warriors,18.5,92.5925925925926,Golden State Warriors,Spread Betting,0.0,1.0
-15,2024-01-07 Toronto Raptors,2.5,89.28571428571429,Toronto Raptors,Spread Betting,1.0,1.0
-15,2024-01-07 Toronto Raptors,-18.5,83.33333333333334,Toronto Raptors,Spread Betting,0.0,0.0
-17,2024-01-07 Denver Nuggets,-16.0,90.9090909090909,Denver Nuggets,Spread Betting,1.0,1.0
-17,2024-01-07 Denver Nuggets,-16.5,86.95652173913044,Denver Nuggets,Spread Betting,0.0,1.0
7,2024-01-07 Minnesota Timberwolves,-2.0,90.9090909090909,Minnesota Timberwolves,Spread Betting,1.0,0.0
7,2024-01-07 Minnesota Timberwolves,1.5,68.4931506849315,Minnesota Timberwolves,Spread Betting,0.0,0.0
-7,2024-01-07 Dallas Mavericks,2.0,90.9090909090909,Dallas Mavericks,Spread Betting,1.0,1.0
-7,2024-01-07 Dallas Mavericks,-1.5,112.0,Dallas Mavericks,Spread Betting,0.0,1.0
-6,2024-01-07 Memphis Grizzlies,7.5,90.9090909090909,Memphis Grizzlies,Spread Betting,1.0,1.0
-6,2024-01-07 Memphis Grizzlies,7.5,83.33333333333334,Memphis Grizzlies,Spread Betting,0.0,1.0
6,2024-01-07 Phoenix Suns,-8.0,90.9090909090909,Phoenix Suns,Spread Betting,1.0,0.0
6,2024-01-07 Phoenix Suns,-9.5,112.0,Phoenix Suns,Spread Betting,0.0,0.0
7,2024-01-07 Atlanta Hawks,-2.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0,0.0
7,2024-01-07 Atlanta Hawks,-6.5,94.33962264150944,Atlanta Hawks,Spread Betting,0.0,0.0
-7,2024-01-07 Orlando Magic,2.5,90.9090909090909,Orlando Magic,Spread Betting,1.0,1.0
-7,2024-01-07 Orlando Magic,6.5,81.9672131147541,Orlando Magic,Spread Betting,0.0,1.0
-33,2024-01-07 New Orleans Pelicans,4.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0,1.0
-33,2024-01-07 New Orleans Pelicans,-15.5,83.33333333333334,New Orleans Pelicans,Spread Betting,0.0,1.0
33,2024-01-07 Sacramento Kings,-4.5,90.9090909090909,Sacramento Kings,Spread Betting,1.0,0.0
33,2024-01-07 Sacramento Kings,15.5,92.5925925925926,Sacramento Kings,Spread Betting,0.0,0.0
-7,2024-01-07 Portland Trail Blazers,9.0,92.5925925925926,Portland Trail Blazers,Spread Betting,1.0,1.0
-7,2024-01-07 Portland Trail Blazers,7.5,69.44444444444444,Portland Trail Blazers,Spread Betting,0.0,1.0
7,2024-01-07 Brooklyn Nets,-9.0,89.28571428571429,Brooklyn Nets,Spread Betting,1.0,0.0
7,2024-01-07 Brooklyn Nets,-10.5,100.0,Brooklyn Nets,Spread Betting,0.0,0.0
-2,2024-01-07 Cleveland Cavaliers,-11.0,94.33962264150944,Cleveland Cavaliers,Spread Betting,1.0,0.0
-2,2024-01-07 Cleveland Cavaliers,-11.5,110.0,Cleveland Cavaliers,Spread Betting,0.0,0.0
2,2024-01-07 San Antonio Spurs,10.5,94.33962264150944,San Antonio Spurs,Spread Betting,1.0,1.0
2,2024-01-07 San Antonio Spurs,11.5,69.44444444444444,San Antonio Spurs,Spread Betting,0.0,1.0
-16,2024-01-06 New York Knicks,-9.5,90.9090909090909,New York Knicks,Spread Betting,1.0,1.0
-16,2024-01-06 New York Knicks,-20.5,100.0,New York Knicks,Spread Betting,0.0,0.0
17,2024-01-06 Indiana Pacers,7.0,94.33962264150944,Indiana Pacers,Spread Betting,1.0,0.0
17,2024-01-06 Indiana Pacers,11.5,76.92307692307693,Indiana Pacers,Spread Betting,0.0,0.0
-11,2024-01-06 Utah Jazz,6.5,89.28571428571429,Utah Jazz,Spread Betting,1.0,1.0
-11,2024-01-06 Utah Jazz,3.5,83.33333333333334,Utah Jazz,Spread Betting,0.0,1.0
11,2024-01-06 Philadelphia 76ers,-6.5,92.5925925925926,Philadelphia 76ers,Spread Betting,1.0,0.0
11,2024-01-06 Philadelphia 76ers,-2.5,72.46376811594203,Philadelphia 76ers,Spread Betting,0.0,0.0
4,2024-01-06 Milwaukee Bucks,-7.0,87.71929824561403,Milwaukee Bucks,Spread Betting,1.0,0.0
4,2024-01-06 Milwaukee Bucks,9.5,90.9090909090909,Milwaukee Bucks,Spread Betting,0.0,1.0
-4,2024-01-06 Houston Rockets,7.0,94.33962264150944,Houston Rockets,Spread Betting,1.0,1.0
-4,2024-01-06 Houston Rockets,-9.5,84.7457627118644,Houston Rockets,Spread Betting,0.0,0.0
16,2024-01-06 Washington Wizards,9.5,90.9090909090909,Washington Wizards,Spread Betting,1.0,0.0
16,2024-01-06 Washington Wizards,20.5,76.92307692307693,Washington Wizards,Spread Betting,0.0,1.0
-17,2024-01-06 Boston Celtics,-7.0,87.71929824561403,Boston Celtics,Spread Betting,1.0,1.0
-17,2024-01-06 Boston Celtics,-11.5,100.0,Boston Celtics,Spread Betting,0.0,1.0
-9,2024-01-05 Brooklyn Nets,4.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0,1.0
-9,2024-01-05 Brooklyn Nets,-14.5,81.9672131147541,Brooklyn Nets,Spread Betting,0.0,0.0
-13,2024-01-05 Chicago Bulls,-8.5,92.5925925925926,Chicago Bulls,Spread Betting,1.0,1.0
-13,2024-01-05 Chicago Bulls,-9.5,94.33962264150944,Chicago Bulls,Spread Betting,0.0,1.0
-36,2024-01-05 New York Knicks,6.0,89.28571428571429,New York Knicks,Spread Betting,1.0,1.0
-36,2024-01-05 New York Knicks,-6.5,75.75757575757575,New York Knicks,Spread Betting,0.0,1.0
36,2024-01-05 Philadelphia 76ers,-5.5,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0,0.0
36,2024-01-05 Philadelphia 76ers,10.5,104.0,Philadelphia 76ers,Spread Betting,0.0,0.0
16,2024-01-05 New Orleans Pelicans,1.0,89.28571428571429,New Orleans Pelicans,Spread Betting,1.0,0.0
16,2024-01-05 New Orleans Pelicans,10.5,81.9672131147541,New Orleans Pelicans,Spread Betting,0.0,0.0
9,2024-01-05 Oklahoma City Thunder,-5.0,92.5925925925926,Oklahoma City Thunder,Spread Betting,1.0,0.0
9,2024-01-05 Oklahoma City Thunder,14.5,94.33962264150944,Oklahoma City Thunder,Spread Betting,0.0,1.0
-24,2024-01-05 Cleveland Cavaliers,-10.5,90.9090909090909,Cleveland Cavaliers,Spread Betting,1.0,1.0
-24,2024-01-05 Cleveland Cavaliers,-15.5,86.95652173913044,Cleveland Cavaliers,Spread Betting,0.0,1.0
24,2024-01-05 Washington Wizards,10.5,90.9090909090909,Washington Wizards,Spread Betting,1.0,0.0
24,2024-01-05 Washington Wizards,15.5,88.49557522123894,Washington Wizards,Spread Betting,0.0,0.0
-29,2024-01-05 Boston Celtics,-14.5,92.5925925925926,Boston Celtics,Spread Betting,1.0,1.0
-29,2024-01-05 Boston Celtics,-32.5,108.0,Boston Celtics,Spread Betting,0.0,0.0
29,2024-01-05 Utah Jazz,14.0,89.28571428571429,Utah Jazz,Spread Betting,1.0,0.0
29,2024-01-05 Utah Jazz,29.5,98.0392156862745,Utah Jazz,Spread Betting,0.0,1.0
-27,2024-01-05 Minnesota Timberwolves,-4.0,89.28571428571429,Minnesota Timberwolves,Spread Betting,1.0,1.0
